INT_ID,MAT_IDT,SKU_EAN_COD,CBU_ID,match_status
7501032332501,10171975,7501032332501,1,P1_MATCH
7501032332501,10163459,7501032332501,1,P1_MATCH
7501032332501,10146136,7501032332501,1,P1_MATCH
7501032332501,10141537,7501032332501,1,P1_MATCH
7501032332501,10137753,7501032332501,1,P1_MATCH
7501032332501,53314,7501032332501,1,P1_MATCH
7501032396572,10241592,7501032396572,1,P1_MATCH
7501032396572,99781,7501032396572,1,P1_MATCH
7501032399269,132865,7501032399269,1,P1_MATCH
7501032395872,10209515,7501032395872,1,P1_MATCH
7501032395872,90965,7501032395872,1,P1_MATCH
7506443101579,156372,7506443101579,1,P1_MATCH
7506443109469,215032,7506443109469,1,P1_MATCH
40009575676,,,2,P1_UNMATCHED
750644310655,,,1,P1_UNMATCHED
2114935210,,,1,P1_UNMATCHED
7506443109001,210426,7506443109001,1,P1_MATCH
40009575676,,,3,P1_UNMATCHED
7506443108417,203997,7506443108417,1,P1_MATCH
7506443108431,210487,7506443108431,1,P1_MATCH
7506443108431,204832,7506443108431,1,P1_MATCH
7506443104075,164440,7506443104075,1,P1_MATCH
7501032395834,10205428,7501032395834,1,P1_MATCH
7501032395834,89542,7501032395834,1,P1_MATCH
7501032395834,87600,7501032395834,1,P1_MATCH
1563818898,,,2,P1_UNMATCHED
7501032396657,99977,7501032396657,1,P1_MATCH
1563818898,,,3,P1_UNMATCHED
7506443100923,151082,7506443100923,1,P1_MATCH
7501032377601,51381,7501032377601,1,P1_MATCH
758104000838,,,3,P1_UNMATCHED
7501032395698,10203108,7501032395698,1,P1_MATCH
7501032395698,86647,7501032395698,1,P1_MATCH
7506443108707,210079,7506443108707,1,P1_MATCH
7506443108707,210599,7506443108707,1,P1_MATCH
758104000838,,,2,P1_UNMATCHED
7506443108202,203009,7506443108202,1,P1_MATCH
758104006311,170238,758104006311,3,P1_MATCH
758104006311,167150,758104006311,3,P1_MATCH
758104006311,163398,758104006311,3,P1_MATCH
758104006311,159641,758104006311,3,P1_MATCH
758104006311,144507,758104006311,3,P1_MATCH
758104006311,141302,758104006311,3,P1_MATCH
758104006311,134242,758104006311,3,P1_MATCH
758104006311,200452,758104006311,3,P1_MATCH
75040444,209114,75040444,1,P1_MATCH
75040444,189733,75040444,1,P1_MATCH
7506443102040,156621,7506443102040,1,P1_MATCH
750103000000,,,1,P1_UNMATCHED
31200019257,,,1,P1_UNMATCHED
7501032312138,,,1,P1_UNMATCHED
7506443108868,209845,7506443108868,1,P1_MATCH
758104006311,170238,758104006311,2,P1_MATCH
758104006311,167150,758104006311,2,P1_MATCH
758104006311,163398,758104006311,2,P1_MATCH
758104006311,159641,758104006311,2,P1_MATCH
758104006311,144507,758104006311,2,P1_MATCH
758104006311,141302,758104006311,2,P1_MATCH
758104006311,134242,758104006311,2,P1_MATCH
758104006311,200452,758104006311,2,P1_MATCH
7501032398385,168536,7501032398385,1,P1_MATCH
7501032398385,128084,7501032398385,1,P1_MATCH
7501032300517,210482,7501032300517,1,P1_MATCH
7501032300517,198210,7501032300517,1,P1_MATCH
7503003535607,,,3,P1_UNMATCHED
75071134,156624,75071134,1,P1_MATCH
7506443101883,153969,7506443101883,1,P1_MATCH
7506443105911,175226,7506443105911,1,P1_MATCH
7503003535607,,,2,P1_UNMATCHED
7506443107311,192843,7506443107311,1,P1_MATCH
7506443109445,214538,7506443109445,1,P1_MATCH
7501032330491,17194,7501032330491,1,P1_MATCH
7501032396497,129667,7501032396497,1,P1_MATCH
7501032396497,10240051,7501032396497,1,P1_MATCH
7501032396497,99970,7501032396497,1,P1_MATCH
758104003273,10207277,758104003273,3,P1_MATCH
758104003273,10201812,758104003273,3,P1_MATCH
758104003273,99096,758104003273,3,P1_MATCH
758104003273,60481,758104003273,3,P1_MATCH
31200015778,,,1,P1_UNMATCHED
2113735597,,,1,P1_UNMATCHED
10146,,,2,P1_UNMATCHED
758104003273,10207277,758104003273,2,P1_MATCH
758104003273,10201812,758104003273,2,P1_MATCH
758104003273,99096,758104003273,2,P1_MATCH
758104003273,60481,758104003273,2,P1_MATCH
7506443108714,210080,7506443108714,1,P1_MATCH
7506443108714,211891,7506443108714,1,P1_MATCH
7506443100718,153221,7506443100718,1,P1_MATCH
10146,,,3,P1_UNMATCHED
75810400275,,,3,P1_UNMATCHED
758104005246,99092,758104005246,3,P1_MATCH
758104005246,99065,758104005246,3,P1_MATCH
75810400275,,,2,P1_UNMATCHED
7501032399146 ,132163,7501032399146,1,P1_MATCH
758104005444,99057,758104005444,3,P1_MATCH
7501032397357,113258,7501032397357,1,P1_MATCH
7581041000159,,,2,P1_UNMATCHED
758104005444,99057,758104005444,2,P1_MATCH
75810400054,,,3,P1_UNMATCHED
758104005246,99092,758104005246,2,P1_MATCH
758104005246,99065,758104005246,2,P1_MATCH
75810400054,,,2,P1_UNMATCHED
7581041000159,,,3,P1_UNMATCHED
75009076,17176,75009076,1,P1_MATCH
75009076,158786,75009076,1,P1_MATCH
75009076,10215308,75009076,1,P1_MATCH
75009076,10207524,75009076,1,P1_MATCH
75009076,10190481,75009076,1,P1_MATCH
75009076,10180913,75009076,1,P1_MATCH
75009076,10158272,75009076,1,P1_MATCH
75009076,10137024,75009076,1,P1_MATCH
75009076,10119169,75009076,1,P1_MATCH
75009076,202840,75009076,1,P1_MATCH
75009076,204878,75009076,1,P1_MATCH
758104001057,21993,758104001057,3,P1_MATCH
758104001828,,,2,P1_UNMATCHED
758104006618,162097,758104006618,3,P1_MATCH
758104006618,140880,758104006618,3,P1_MATCH
380517,,,2,P1_UNMATCHED
25293002678,,,1,P1_UNMATCHED
758104002887,47140,758104002887,2,P1_MATCH
758104002887,33401,758104002887,2,P1_MATCH
758104002887,33400,758104002887,2,P1_MATCH
758104002887,10211487,758104002887,2,P1_MATCH
758104002887,47140,758104002887,3,P1_MATCH
758104002887,33401,758104002887,3,P1_MATCH
758104002887,33400,758104002887,3,P1_MATCH
758104002887,10211487,758104002887,3,P1_MATCH
7501032396558,10241075,7501032396558,1,P1_MATCH
7501032396558,99996,7501032396558,1,P1_MATCH
7501032396558,99983,7501032396558,1,P1_MATCH
758104007172,152288,758104007172,3,P1_MATCH
2114918592,,,3,P1_UNMATCHED
758104007172,152288,758104007172,2,P1_MATCH
7506443101500,153973,7506443101500,1,P1_MATCH
7506443101500,172700,7506443101500,1,P1_MATCH
758104006618,162097,758104006618,2,P1_MATCH
758104006618,140880,758104006618,2,P1_MATCH
7506443108783,209944,7506443108783,1,P1_MATCH
758104001057,21993,758104001057,2,P1_MATCH
758104001828,,,3,P1_UNMATCHED
7501032399498,135054,7501032399498,1,P1_MATCH
2114918592,,,2,P1_UNMATCHED
7506443102026,155843,7506443102026,1,P1_MATCH
7506443102026,198666,7506443102026,1,P1_MATCH
380517,,,3,P1_UNMATCHED
7501032396701,106882,7501032396701,1,P1_MATCH
7501032396701,10231382,7501032396701,1,P1_MATCH
7501032396701,99990,7501032396701,1,P1_MATCH
758104100439,44074,758104100439,3,P1_MATCH
758104100439,159149,758104100439,3,P1_MATCH
758104100439,99088,758104100439,3,P1_MATCH
758104006519,155973,758104006519,3,P1_MATCH
758104006519,137644,758104006519,3,P1_MATCH
7501032346003,41679,7501032346003,1,P1_MATCH
7501032346003,31742,7501032346003,1,P1_MATCH
7501032346003,17253,7501032346003,1,P1_MATCH
7501032346003,10121534,7501032346003,1,P1_MATCH
7501032346003,10114869,7501032346003,1,P1_MATCH
7501032346003,10098757,7501032346003,1,P1_MATCH
7501032346003,10087614,7501032346003,1,P1_MATCH
7501032346003,10087609,7501032346003,1,P1_MATCH
7501032341176,33665,7501032341176,1,P1_MATCH
7501032341176,10092716,7501032341176,1,P1_MATCH
75810400548,,,2,P1_UNMATCHED
75059774,119915,75059774,1,P1_MATCH
75026202,168668,75026202,1,P1_MATCH
75026202,25217,75026202,1,P1_MATCH
75026202,10209506,75026202,1,P1_MATCH
75026202,10190485,75026202,1,P1_MATCH
75026202,10158047,75026202,1,P1_MATCH
75026202,202839,75026202,1,P1_MATCH
75026202,204881,75026202,1,P1_MATCH
758104001712,208572,758104001712,2,P1_MATCH
758104001712,47144,758104001712,2,P1_MATCH
758104001712,172686,758104001712,2,P1_MATCH
758104001712,32968,758104001712,2,P1_MATCH
758104001712,32143,758104001712,2,P1_MATCH
758104001712,32141,758104001712,2,P1_MATCH
758104001712,144501,758104001712,2,P1_MATCH
758104001712,82189,758104001712,2,P1_MATCH
758104001712,66299,758104001712,2,P1_MATCH
758104006519,155973,758104006519,2,P1_MATCH
758104006519,137644,758104006519,2,P1_MATCH
758104100439,44074,758104100439,2,P1_MATCH
758104100439,159149,758104100439,2,P1_MATCH
758104100439,99088,758104100439,2,P1_MATCH
75810400548,,,3,P1_UNMATCHED
7506443101920,156378,7506443101920,1,P1_MATCH
7501032395513,10240556,7501032395513,1,P1_MATCH
7501032395513,10220570,7501032395513,1,P1_MATCH
7501032395513,10183402,7501032395513,1,P1_MATCH
7501032395513,80638,7501032395513,1,P1_MATCH
7506443101807,155280,7506443101807,1,P1_MATCH
758104001712,208572,758104001712,3,P1_MATCH
758104001712,47144,758104001712,3,P1_MATCH
758104001712,172686,758104001712,3,P1_MATCH
758104001712,32968,758104001712,3,P1_MATCH
758104001712,32143,758104001712,3,P1_MATCH
758104001712,32141,758104001712,3,P1_MATCH
758104001712,144501,758104001712,3,P1_MATCH
758104001712,82189,758104001712,3,P1_MATCH
758104001712,66299,758104001712,3,P1_MATCH
7501032340216,19962,7501032340216,1,P1_MATCH
7501032340216,17220,7501032340216,1,P1_MATCH
7501032340216,10203460,7501032340216,1,P1_MATCH
7501032340216,10157909,7501032340216,1,P1_MATCH
7501032340216,10147331,7501032340216,1,P1_MATCH
7501032340216,10136148,7501032340216,1,P1_MATCH
7501032340216,10091332,7501032340216,1,P1_MATCH
7501032340216,10074349,7501032340216,1,P1_MATCH
7501032396664,99980,7501032396664,1,P1_MATCH
7506443108974,210246,7506443108974,1,P1_MATCH
981006416,,,2,P1_UNMATCHED
7501032345273,17252,7501032345273,1,P1_MATCH
7506443103610,184441,7506443103610,1,P1_MATCH
7506443103610,195950,7506443103610,1,P1_MATCH
7506443103610,197229,7506443103610,1,P1_MATCH
7506443103610,190909,7506443103610,1,P1_MATCH
7506443103610,168002,7506443103610,1,P1_MATCH
7501032332129,34320,7501032332129,1,P1_MATCH
7501032332129,10229239,7501032332129,1,P1_MATCH
7501032332129,10226643,7501032332129,1,P1_MATCH
7501032332129,10120600,7501032332129,1,P1_MATCH
7501032332129,10111561,7501032332129,1,P1_MATCH
7501032332129,10111198,7501032332129,1,P1_MATCH
7501032332129,10094218,7501032332129,1,P1_MATCH
7501032330972,43710,7501032330972,1,P1_MATCH
7501032330972,31697,7501032330972,1,P1_MATCH
7501032330972,31199,7501032330972,1,P1_MATCH
7501032330972,10137999,7501032330972,1,P1_MATCH
7501032330972,10132697,7501032330972,1,P1_MATCH
7501032330972,10112819,7501032330972,1,P1_MATCH
7501032330972,10104914,7501032330972,1,P1_MATCH
7501032330972,10089977,7501032330972,1,P1_MATCH
7501032330972,10085565,7501032330972,1,P1_MATCH
981006416,,,3,P1_UNMATCHED
7506443108578,207277,7506443108578,1,P1_MATCH
758104007110,150244,758104007110,3,P1_MATCH
400095429784,,,3,P1_UNMATCHED
758104007110,150244,758104007110,2,P1_MATCH
7501032312619,10170930,7501032312619,1,P1_MATCH
7501032312619,10163547,7501032312619,1,P1_MATCH
7501032312619,10154229,7501032312619,1,P1_MATCH
7501032312619,10152255,7501032312619,1,P1_MATCH
7501032312619,71171,7501032312619,1,P1_MATCH
400095429784,,,2,P1_UNMATCHED
7501032346195,10158374,7501032346195,1,P1_MATCH
7501032346195,10144118,7501032346195,1,P1_MATCH
7501032346195,10137146,7501032346195,1,P1_MATCH
7501032346195,10132808,7501032346195,1,P1_MATCH
7501032346195,52121,7501032346195,1,P1_MATCH
40009575634,,,3,P1_UNMATCHED
7501032395377,10231037,7501032395377,1,P1_MATCH
7501032395377,10217486,7501032395377,1,P1_MATCH
7501032395377,10211677,7501032395377,1,P1_MATCH
7501032395377,10190574,7501032395377,1,P1_MATCH
7501032395377,10180096,7501032395377,1,P1_MATCH
7501032395377,79797,7501032395377,1,P1_MATCH
40009575634,,,2,P1_UNMATCHED
75810400685,,,3,P1_UNMATCHED
75810400685,,,2,P1_UNMATCHED
7501032340995,41885,7501032340995,1,P1_MATCH
7501032340995,26466,7501032340995,1,P1_MATCH
7501032340995,10250167,7501032340995,1,P1_MATCH
7501032340995,10223770,7501032340995,1,P1_MATCH
7501032340995,10203451,7501032340995,1,P1_MATCH
7501032340995,10183551,7501032340995,1,P1_MATCH
7501032340995,10160258,7501032340995,1,P1_MATCH
7501032340995,10154076,7501032340995,1,P1_MATCH
7501032340995,10141388,7501032340995,1,P1_MATCH
7501032340995,10113187,7501032340995,1,P1_MATCH
7501032340995,10113186,7501032340995,1,P1_MATCH
7501032340995,10099967,7501032340995,1,P1_MATCH
7501032340995,10091323,7501032340995,1,P1_MATCH
7501032340995,10089980,7501032340995,1,P1_MATCH
7501032340995,201405,7501032340995,1,P1_MATCH
7501032340995,196685,7501032340995,1,P1_MATCH
7501032300012,188836,7501032300012,1,P1_MATCH
40009575733,,,2,P1_UNMATCHED
7501032397111,107344,7501032397111,1,P1_MATCH
40009575733,,,3,P1_UNMATCHED
7506443102873,159186,7506443102873,1,P1_MATCH
7501032395278,10174528,7501032395278,1,P1_MATCH
7501032395278,78092,7501032395278,1,P1_MATCH
7506443101876,152299,7506443101876,1,P1_MATCH
41271009552,,,1,P1_UNMATCHED
7506443104044,183173,7506443104044,1,P1_MATCH
7506443104044,163998,7506443104044,1,P1_MATCH
75036638,10137394,75036638,1,P1_MATCH
75036638,53123,75036638,1,P1_MATCH
7501032399580,205475,7501032399580,1,P1_MATCH
7501032399580,161221,7501032399580,1,P1_MATCH
7501032399580,168705,7501032399580,1,P1_MATCH
7501032399580,142008,7501032399580,1,P1_MATCH
7501032310141,10203207,7501032310141,1,P1_MATCH
7501032310141,10180939,7501032310141,1,P1_MATCH
7501032310141,10158327,7501032310141,1,P1_MATCH
7501032310141,68956,7501032310141,1,P1_MATCH
7506443100626,146751,7506443100626,1,P1_MATCH
7506443108998,209844,7506443108998,1,P1_MATCH
75810400725,,,2,P1_UNMATCHED
41220406043,,,3,P1_UNMATCHED
758104008711,203674,758104008711,3,P1_MATCH
758104006274,155975,758104006274,3,P1_MATCH
758104006274,134238,758104006274,3,P1_MATCH
758104008711,203674,758104008711,2,P1_MATCH
7501032300180,210428,7501032300180,1,P1_MATCH
7501032300180,189732,7501032300180,1,P1_MATCH
75810400725,,,3,P1_UNMATCHED
758104006274,155975,758104006274,2,P1_MATCH
758104006274,134238,758104006274,2,P1_MATCH
41220406043,,,2,P1_UNMATCHED
7506443106420,182427,7506443106420,1,P1_MATCH
7501032334710,10230993,7501032334710,1,P1_MATCH
7501032334710,10215656,7501032334710,1,P1_MATCH
7501032334710,10207585,7501032334710,1,P1_MATCH
7501032334710,10154799,7501032334710,1,P1_MATCH
7501032334710,10141645,7501032334710,1,P1_MATCH
7501032334710,10136901,7501032334710,1,P1_MATCH
7501032334710,81870,7501032334710,1,P1_MATCH
7501032334710,53089,7501032334710,1,P1_MATCH
7506443100077,141915,7506443100077,1,P1_MATCH
7506443100077,175227,7506443100077,1,P1_MATCH
758104001972,172690,758104001972,2,P1_MATCH
758104001972,44527,758104001972,2,P1_MATCH
758104001972,131862,758104001972,2,P1_MATCH
758104001972,29422,758104001972,2,P1_MATCH
758104001972,21941,758104001972,2,P1_MATCH
758104001972,172689,758104001972,2,P1_MATCH
758104001972,165146,758104001972,2,P1_MATCH
758104001972,198477,758104001972,2,P1_MATCH
758104001972,73771,758104001972,2,P1_MATCH
758104001972,99108,758104001972,2,P1_MATCH
758104001972,51790,758104001972,2,P1_MATCH
758104001972,172690,758104001972,3,P1_MATCH
758104001972,44527,758104001972,3,P1_MATCH
758104001972,131862,758104001972,3,P1_MATCH
758104001972,29422,758104001972,3,P1_MATCH
758104001972,21941,758104001972,3,P1_MATCH
758104001972,172689,758104001972,3,P1_MATCH
758104001972,165146,758104001972,3,P1_MATCH
758104001972,198477,758104001972,3,P1_MATCH
758104001972,73771,758104001972,3,P1_MATCH
758104001972,99108,758104001972,3,P1_MATCH
758104001972,51790,758104001972,3,P1_MATCH
7506443100114,143369,7506443100114,1,P1_MATCH
7501032395933,10250160,7501032395933,1,P1_MATCH
7501032395933,10226629,7501032395933,1,P1_MATCH
7501032395933,10224275,7501032395933,1,P1_MATCH
7501032395933,10219864,7501032395933,1,P1_MATCH
7501032395933,95686,7501032395933,1,P1_MATCH
7501032395544,10250304,7501032395544,1,P1_MATCH
7501032395544,10250288,7501032395544,1,P1_MATCH
7501032395544,10249321,7501032395544,1,P1_MATCH
7501032395544,10235692,7501032395544,1,P1_MATCH
7501032395544,10215583,7501032395544,1,P1_MATCH
7501032395544,10203604,7501032395544,1,P1_MATCH
7501032395544,10203470,7501032395544,1,P1_MATCH
7501032395544,10187407,7501032395544,1,P1_MATCH
7501032395544,99986,7501032395544,1,P1_MATCH
7501032395544,84085,7501032395544,1,P1_MATCH
7506443109186,215978,7506443109186,1,P1_MATCH
7506443109186,212894,7506443109186,1,P1_MATCH
25293003668,178986,25293003668,1,P1_MATCH
25293003668,196803,25293003668,1,P1_MATCH
7506443102187,161371,7506443102187,1,P1_MATCH
7501032399856,139872,7501032399856,1,P1_MATCH
40009575756,,,2,P1_UNMATCHED
7506443108226,202995,7506443108226,1,P1_MATCH
40009575756,,,3,P1_UNMATCHED
770634,,,3,P1_UNMATCHED
7506443100145,143367,7506443100145,1,P1_MATCH
7506443101715,153967,7506443101715,1,P1_MATCH
770634,,,2,P1_UNMATCHED
7506443106291,178117,7506443106291,1,P1_MATCH
7506443106291,195889,7506443106291,1,P1_MATCH
75810400587,,,2,P1_UNMATCHED
758104001552,43439,758104001552,2,P1_MATCH
758104001552,159147,758104001552,2,P1_MATCH
758104001552,141412,758104001552,2,P1_MATCH
758104001552,10185522,758104001552,2,P1_MATCH
7501032340582,17959,7501032340582,1,P1_MATCH
7501032340582,10091336,7501032340582,1,P1_MATCH
7501032340582,10074355,7501032340582,1,P1_MATCH
75044374,10190486,75044374,1,P1_MATCH
75044374,77318,75044374,1,P1_MATCH
7501032396596,10242002,7501032396596,1,P1_MATCH
7501032396596,99984,7501032396596,1,P1_MATCH
7501032398866,127896,7501032398866,1,P1_MATCH
75810400587,,,3,P1_UNMATCHED
7501032396824,105211,7501032396824,1,P1_MATCH
7501032396824,10250328,7501032396824,1,P1_MATCH
758104001552,43439,758104001552,3,P1_MATCH
758104001552,159147,758104001552,3,P1_MATCH
758104001552,141412,758104001552,3,P1_MATCH
758104001552,10185522,758104001552,3,P1_MATCH
7501032395285,10194821,7501032395285,1,P1_MATCH
7501032395285,10184961,7501032395285,1,P1_MATCH
7501032395285,10175130,7501032395285,1,P1_MATCH
7501032395285,78099,7501032395285,1,P1_MATCH
2114918591,,,3,P1_UNMATCHED
758104004478,90898,758104004478,2,P1_MATCH
758104004478,90898,758104004478,3,P1_MATCH
758104003716,10223574,758104003716,3,P1_MATCH
758104003716,10207267,758104003716,3,P1_MATCH
758104003716,99095,758104003716,3,P1_MATCH
758104003716,73828,758104003716,3,P1_MATCH
7501032395612,84751,7501032395612,1,P1_MATCH
7506443103467,161223,7506443103467,1,P1_MATCH
758104004904,97213,758104004904,3,P1_MATCH
758104001996,21958,758104001996,2,P1_MATCH
7506443100770,149330,7506443100770,1,P1_MATCH
7501032398873,210087,7501032398873,1,P1_MATCH
7501032398873,169873,7501032398873,1,P1_MATCH
7501032398873,129063,7501032398873,1,P1_MATCH
7506443104242,165148,7506443104242,1,P1_MATCH
2114918591,,,2,P1_UNMATCHED
7501032396442,10240045,7501032396442,1,P1_MATCH
7501032396442,99700,7501032396442,1,P1_MATCH
758104003716,10223574,758104003716,2,P1_MATCH
758104003716,10207267,758104003716,2,P1_MATCH
758104003716,99095,758104003716,2,P1_MATCH
758104003716,73828,758104003716,2,P1_MATCH
7506443108608,205963,7506443108608,1,P1_MATCH
7506443104280,165635,7506443104280,1,P1_MATCH
7501032399634,137776,7501032399634,1,P1_MATCH
7501032399634,202753,7501032399634,1,P1_MATCH
758104004904,97213,758104004904,2,P1_MATCH
7506443100787,149331,7506443100787,1,P1_MATCH
758104001996,21958,758104001996,3,P1_MATCH
7501032395629,84752,7501032395629,1,P1_MATCH
758104006717,142981,758104006717,2,P1_MATCH
7501032395759,10231040,7501032395759,1,P1_MATCH
7501032395759,10217846,7501032395759,1,P1_MATCH
7501032395759,10211680,7501032395759,1,P1_MATCH
7501032395759,10210032,7501032395759,1,P1_MATCH
7501032395759,10205675,7501032395759,1,P1_MATCH
7501032395759,10204657,7501032395759,1,P1_MATCH
7501032395759,87110,7501032395759,1,P1_MATCH
7501303914177,99638,7501303914177,1,P1_MATCH
758104006717,142981,758104006717,3,P1_MATCH
758104007868,175525,758104007868,3,P1_MATCH
75810400799,,,2,P1_UNMATCHED
758104007868,175525,758104007868,2,P1_MATCH
7506443100862,149869,7506443100862,1,P1_MATCH
758104004782,94581,758104004782,2,P1_MATCH
7506443104419,165654,7506443104419,1,P1_MATCH
75066253,155971,75066253,3,P1_MATCH
75066253,137641,75066253,3,P1_MATCH
75066253,137310,75066253,3,P1_MATCH
758104008124,188428,758104008124,3,P1_MATCH
758104008124,188428,758104008124,2,P1_MATCH
75036645,10137393,75036645,1,P1_MATCH
75036645,53122,75036645,1,P1_MATCH
758104004782,94581,758104004782,3,P1_MATCH
75066253,155971,75066253,2,P1_MATCH
75066253,137641,75066253,2,P1_MATCH
75066253,137310,75066253,2,P1_MATCH
75810400799,,,3,P1_UNMATCHED
758104004119,127690,758104004119,2,P1_MATCH
758104004119,143241,758104004119,2,P1_MATCH
758104004119,202098,758104004119,2,P1_MATCH
758104004119,80044,758104004119,2,P1_MATCH
75010323967,,,1,P1_UNMATCHED
758104004119,127690,758104004119,3,P1_MATCH
758104004119,143241,758104004119,3,P1_MATCH
758104004119,202098,758104004119,3,P1_MATCH
758104004119,80044,758104004119,3,P1_MATCH
7501032346300,41688,7501032346300,1,P1_MATCH
7501032346300,17259,7501032346300,1,P1_MATCH
7501032346300,10203138,7501032346300,1,P1_MATCH
7501032346300,10155939,7501032346300,1,P1_MATCH
7501032346300,10136904,7501032346300,1,P1_MATCH
7501032346300,10130448,7501032346300,1,P1_MATCH
7501032346300,10113268,7501032346300,1,P1_MATCH
7501032346300,10098728,7501032346300,1,P1_MATCH
7501032346300,10093777,7501032346300,1,P1_MATCH
7501032346300,10073157,7501032346300,1,P1_MATCH
7506443100428,170825,7506443100428,1,P1_MATCH
7506443100428,168587,7506443100428,1,P1_MATCH
7506443100428,150601,7506443100428,1,P1_MATCH
7506443100428,145749,7506443100428,1,P1_MATCH
758104006533,170678,758104006533,3,P1_MATCH
758104006533,167143,758104006533,3,P1_MATCH
758104006533,170703,758104006533,3,P1_MATCH
758104006533,161444,758104006533,3,P1_MATCH
758104006533,155436,758104006533,3,P1_MATCH
758104006533,142165,758104006533,3,P1_MATCH
758104006533,137643,758104006533,3,P1_MATCH
7506443108967,210164,7506443108967,1,P1_MATCH
758104001460,43449,758104001460,3,P1_MATCH
758104001460,32640,758104001460,3,P1_MATCH
758104001460,25315,758104001460,3,P1_MATCH
758104001460,21957,758104001460,3,P1_MATCH
758104001460,10198126,758104001460,3,P1_MATCH
758104001460,89105,758104001460,3,P1_MATCH
7501032396046,10229889,7501032396046,1,P1_MATCH
7501032396046,96131,7501032396046,1,P1_MATCH
758104006533,170678,758104006533,2,P1_MATCH
758104006533,167143,758104006533,2,P1_MATCH
758104006533,170703,758104006533,2,P1_MATCH
758104006533,161444,758104006533,2,P1_MATCH
758104006533,155436,758104006533,2,P1_MATCH
758104006533,142165,758104006533,2,P1_MATCH
758104006533,137643,758104006533,2,P1_MATCH
7506443104563,170804,7506443104563,1,P1_MATCH
7506443104563,172747,7506443104563,1,P1_MATCH
7506443104563,197226,7506443104563,1,P1_MATCH
758104001460,43449,758104001460,2,P1_MATCH
758104001460,32640,758104001460,2,P1_MATCH
758104001460,25315,758104001460,2,P1_MATCH
758104001460,21957,758104001460,2,P1_MATCH
758104001460,10198126,758104001460,2,P1_MATCH
758104001460,89105,758104001460,2,P1_MATCH
758104000654,,,2,P1_UNMATCHED
758104007318,167139,758104007318,3,P1_MATCH
758104007318,159352,758104007318,3,P1_MATCH
758104007318,155983,758104007318,3,P1_MATCH
7506443101265,168529,7506443101265,1,P1_MATCH
7506443101265,153682,7506443101265,1,P1_MATCH
7501032310936,21201,7501032310936,1,P1_MATCH
7501032310936,142319,7501032310936,1,P1_MATCH
7501032310936,10209513,7501032310936,1,P1_MATCH
7501032310936,10170005,7501032310936,1,P1_MATCH
7501032310936,10164078,7501032310936,1,P1_MATCH
7501032310936,10158424,7501032310936,1,P1_MATCH
7501032310936,10119176,7501032310936,1,P1_MATCH
7501032310936,10087903,7501032310936,1,P1_MATCH
7501032344641,17247,7501032344641,1,P1_MATCH
7501032344641,10083398,7501032344641,1,P1_MATCH
7501032344641,10073154,7501032344641,1,P1_MATCH
758104003556,69990,758104003556,2,P1_MATCH
758104000654,,,3,P1_UNMATCHED
758104007318,167139,758104007318,2,P1_MATCH
758104007318,159352,758104007318,2,P1_MATCH
758104007318,155983,758104007318,2,P1_MATCH
1563885841,,,2,P1_UNMATCHED
758104006861,169001,758104006861,3,P1_MATCH
758104006861,155978,758104006861,3,P1_MATCH
758104006861,143704,758104006861,3,P1_MATCH
758104002245,43450,758104002245,3,P1_MATCH
758104002245,32641,758104002245,3,P1_MATCH
758104002245,27023,758104002245,3,P1_MATCH
758104002245,89104,758104002245,3,P1_MATCH
758104002245,74791,758104002245,3,P1_MATCH
7501032346461,41693,7501032346461,1,P1_MATCH
7501032346461,21549,7501032346461,1,P1_MATCH
7501032346461,10113276,7501032346461,1,P1_MATCH
7501032346461,10098738,7501032346461,1,P1_MATCH
7501032346461,10093914,7501032346461,1,P1_MATCH
7501032346461,10073163,7501032346461,1,P1_MATCH
7501032346461,10065029,7501032346461,1,P1_MATCH
7501032398064,209970,7501032398064,1,P1_MATCH
7501032398064,180178,7501032398064,1,P1_MATCH
7501032398064,168656,7501032398064,1,P1_MATCH
7501032398064,124467,7501032398064,1,P1_MATCH
7501032398064,189223,7501032398064,1,P1_MATCH
7501032398064,171094,7501032398064,1,P1_MATCH
7501032398064,171073,7501032398064,1,P1_MATCH
758104003556,69990,758104003556,3,P1_MATCH
7506443108301,203675,7506443108301,1,P1_MATCH
1563885841,,,3,P1_UNMATCHED
758104006861,169001,758104006861,2,P1_MATCH
758104006861,155978,758104006861,2,P1_MATCH
758104006861,143704,758104006861,2,P1_MATCH
981002729,,,1,P1_UNMATCHED
758104002245,43450,758104002245,2,P1_MATCH
758104002245,32641,758104002245,2,P1_MATCH
758104002245,27023,758104002245,2,P1_MATCH
758104002245,89104,758104002245,2,P1_MATCH
758104002245,74791,758104002245,2,P1_MATCH
7501303914887,99648,7501303914887,1,P1_MATCH
7506443101777,153272,7506443101777,1,P1_MATCH
25293003804,,,1,P1_UNMATCHED
3068320120027,176782,3068320120027,3,P1_MATCH
3068320120027,176782,3068320120027,2,P1_MATCH
758104006564,141303,758104006564,3,P1_MATCH
758104006564,135915,758104006564,3,P1_MATCH
36632037312,,,1,P1_UNMATCHED
7501032311193,10231860,7501032311193,1,P1_MATCH
7501032311193,10215578,7501032311193,1,P1_MATCH
7501032311193,10196851,7501032311193,1,P1_MATCH
7501032311193,10147487,7501032311193,1,P1_MATCH
7501032311193,65008,7501032311193,1,P1_MATCH
